step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1455.0,22,190.0,4.222222222222222,3.5538992145406074,22,499.0,0.0979399676388032,22,499.0
1460.0,24,231.0,5.372093023255814,2.485010124529032,24,531.0,0.07095506103277396,24,531.0
1465.0,20,168.0,3.9069767441860463,3.702401505223398,20,490.0,0.13249919086783796,20,490.0
1470.0,17,138.0,3.3658536585365852,5.009567860619935,17,457.0,0.1904755621659978,17,457.0
1475.0,10,73.0,1.9210526315789473,4.634800875166556,10,481.0,0.17110707459957855,10,481.0
1480.0,7,29.0,0.8787878787878788,4.318816533870822,7,515.0,0.18117804970091786,7,515.0
1485.0,13,81.0,2.3142857142857145,3.29420842993348,13,567.0,0.17303627038306885,13,567.0
1490.0,20,168.0,4.666666666666667,1.6203725835371958,20,654.0,0.11902038821182494,20,654.0
1495.0,24,209.0,5.5,0.6484776216632063,24,678.0,0.03661326968640237,24,678.0
1500.0,21,163.0,3.975609756097561,2.407336174667762,21,616.0,0.07578606940653151,21,616.0
1505.0,17,140.0,3.4146341463414633,4.777378498927616,17,537.0,0.1498477507200812,17,537.0
1510.0,9,63.0,1.6153846153846154,4.905652617010749,9,571.0,0.23314041454077652,9,571.0
1515.0,9,34.0,0.9714285714285714,4.840582750337758,9,612.0,0.23582178995731815,9,612.0
1520.0,15,95.0,2.7142857142857144,3.1878804323240906,15,673.0,0.14555537094585713,15,673.0
1525.0,16,122.0,3.388888888888889,1.7221317834579426,16,659.0,0.09655690652395761,16,659.0
1530.0,14,77.0,1.9743589743589745,3.011345831685205,14,555.0,0.10289433310114433,14,555.0
1535.0,10,49.0,1.1951219512195121,4.893304574230811,10,458.0,0.19441835170127922,10,458.0
1540.0,7,28.0,0.7,5.166881494523892,7,456.0,0.24669258684272807,7,456.0
1545.0,6,26.0,0.7222222222222222,4.7457122526745925,6,488.0,0.2262620658798573,6,488.0
1550.0,12,76.0,2.111111111111111,3.718651371614266,12,540.0,0.18636674228044525,12,540.0
1555.0,19,163.0,4.405405405405405,2.253380733805909,19,627.0,0.1117497357796379,19,627.0
1560.0,25,208.0,5.073170731707317,1.73856231582646,25,635.0,0.09978336371338771,25,635.0
1565.0,21,163.0,3.7045454545454546,3.405480892098284,21,553.0,0.1508752215469429,21,553.0
1570.0,15,120.0,2.608695652173913,5.43645426609975,15,498.0,0.2749187358458014,15,498.0
1575.0,7,69.0,1.6046511627906976,5.325667697806167,7,471.0,0.2813799391810347,7,471.0
1580.0,7,18.0,0.45,5.5483535055725826,7,497.0,0.26285862924273284,7,497.0
1585.0,13,69.0,1.6829268292682926,4.815273514652969,13,548.0,0.22062667475145378,13,548.0
1590.0,15,95.0,2.2093023255813953,3.2165550773613782,15,530.0,0.14093973784780786,15,530.0
1595.0,14,63.0,1.5365853658536586,3.088680522784892,14,447.0,0.13006511084261518,14,447.0
1600.0,12,60.0,1.3636363636363635,4.824712995018012,12,368.0,0.17037737276734485,12,368.0
1605.0,10,30.0,0.7317073170731707,4.858543335699905,10,373.0,0.21145174552059778,10,373.0
1610.0,7,28.0,0.7368421052631579,5.071542895392671,7,395.0,0.18768263282707165,7,395.0
1615.0,12,80.0,2.2222222222222223,4.172229604963335,12,447.0,0.16481592863966643,12,447.0
1620.0,15,100.0,2.5641025641025643,3.032538820513836,15,439.0,0.12937992918503374,15,439.0
1625.0,12,56.0,1.4736842105263157,3.1018215255343136,12,361.0,0.1022443124183759,12,361.0
1630.0,10,40.0,1.0,5.344585061831745,10,263.0,0.17199543593436115,10,263.0
1635.0,7,25.0,0.6944444444444444,5.198713785790241,7,277.0,0.2064618641962616,7,277.0
1640.0,7,25.0,0.8064516129032258,4.394837006999778,7,310.0,0.20844685233527668,7,310.0
1645.0,13,80.0,2.5806451612903225,2.7092781903005836,13,365.0,0.16580618740711428,13,365.0
1650.0,15,103.0,3.0294117647058822,1.9872367164317921,15,359.0,0.14291788052469714,15,359.0
1655.0,12,56.0,1.4736842105263157,2.8609984987254165,12,311.0,0.1185022733362959,12,311.0
1660.0,11,48.0,1.2,4.676318111696621,11,268.0,0.1622191943453358,11,268.0
1665.0,9,33.0,0.868421052631579,4.95863234146188,9,295.0,0.20452789538509328,9,295.0
1670.0,7,25.0,0.7352941176470589,4.323563352796246,7,330.0,0.1963864405446485,7,330.0
1675.0,12,78.0,2.3636363636363638,3.1131676356797247,12,383.0,0.15264963175036234,12,383.0
1680.0,15,100.0,2.7027027027027026,2.336510749548945,15,388.0,0.13689497539409815,15,388.0
1685.0,11,59.0,1.5526315789473684,2.9918775101482833,11,339.0,0.11176020253014121,11,339.0
1690.0,10,40.0,0.975609756097561,4.880010248119918,10,270.0,0.17449249941553233,10,270.0
1695.0,8,31.0,0.7948717948717948,5.023774467064513,8,292.0,0.22064379134652104,8,292.0
1700.0,6,21.0,0.5675675675675675,5.5868422186107995,6,319.0,0.2773272345074985,6,319.0
1705.0,12,68.0,2.0,3.764906268513614,12,366.0,0.20667305371905323,12,366.0
1710.0,15,88.0,2.3783783783783785,1.4978456131780216,15,365.0,0.07801216705323115,15,365.0
1715.0,12,56.0,1.4,3.0720729980664814,12,318.0,0.12504316110353314,12,318.0
1720.0,11,49.0,1.1666666666666667,4.989824218135599,11,277.0,0.18847063929991786,11,277.0
1725.0,9,28.0,0.7,4.776624102130599,9,275.0,0.20429667369069965,9,275.0
1730.0,7,25.0,0.7142857142857143,4.562897816147703,7,311.0,0.2016540785082677,7,311.0
1735.0,13,82.0,2.342857142857143,3.6698218330941974,13,368.0,0.15203731499880951,13,368.0
1740.0,19,164.0,4.555555555555555,1.5616766359202103,19,450.0,0.08709715053781777,19,450.0
1745.0,22,200.0,5.128205128205129,1.4875773769256686,22,476.0,0.0711103526496676,22,476.0
1750.0,20,141.0,3.4390243902439024,2.7517115333048805,20,441.0,0.07770922059848408,20,441.0
1755.0,16,127.0,3.097560975609756,4.702898292327305,16,412.0,0.16151810112258064,16,412.0
1760.0,9,66.0,1.736842105263158,4.717853808263319,9,433.0,0.20189200603013682,9,433.0
1765.0,7,26.0,0.7222222222222222,4.820241281652555,7,468.0,0.22945585474560062,7,468.0
1770.0,14,83.0,2.3714285714285714,3.5847879273582817,14,525.0,0.19213986789825122,14,525.0
1775.0,16,107.0,2.891891891891892,1.8374152867452087,16,520.0,0.07236406302344835,16,520.0
1780.0,14,75.0,1.829268292682927,3.606038103763378,14,463.0,0.14789193007248166,14,463.0
1785.0,12,64.0,1.4545454545454546,5.4953256373553865,12,410.0,0.25288140574951884,12,410.0
1790.0,9,48.0,1.1162790697674418,6.962552096926353,9,297.0,0.3322182017284818,9,297.0
1795.0,3,4.0,0.10256410256410256,6.031430151363011,3,303.0,0.34179034990565743,3,303.0
1800.0,8,33.0,0.825,6.384903470945043,8,325.0,0.3464488316124516,8,325.0
1805.0,14,90.0,2.3076923076923075,4.586281761867504,14,382.0,0.19880973097431354,14,382.0
1810.0,18,122.0,2.975609756097561,3.188022455375448,18,397.0,0.11462256464418016,18,397.0
1815.0,15,79.0,1.8372093023255813,3.6229720439344653,15,338.0,0.12981521672570573,15,338.0
1820.0,12,56.0,1.3333333333333333,4.789995956375231,12,242.0,0.17750061557674063,12,242.0
1825.0,8,47.0,1.175,6.357951914495634,8,210.0,0.2701221356412089,8,210.0
1830.0,1,2.0,0.05405405405405406,6.590304106423731,1,183.0,0.3391708132169173,1,183.0
1835.0,7,24.0,0.6857142857142857,6.390933519062789,7,201.0,0.32338788126089235,7,201.0
1840.0,13,75.0,2.272727272727273,3.8884661030960914,13,252.0,0.1614304977944923,13,252.0
1845.0,20,161.0,4.472222222222222,2.790726154824726,20,338.0,0.1313487503336608,20,338.0
1850.0,27,279.0,7.153846153846154,1.8683319447943536,27,456.0,0.11680601867279196,27,456.0
1855.0,33,429.0,9.976744186046512,1.9172849835506212,33,607.0,0.11754241902539056,33,607.0
1860.0,38,613.0,13.622222222222222,2.094466637998934,38,791.0,0.11131595792142446,38,791.0
1865.0,35,667.0,14.191489361702128,2.1041364781089946,35,878.0,0.08761651059940402,35,878.0
1870.0,27,514.0,10.708333333333334,3.6536704922110452,27,845.0,0.16443823416474426,27,845.0
1875.0,21,399.0,8.142857142857142,5.1938616921790235,21,771.0,0.22973667373325454,21,771.0
1880.0,12,187.0,3.8958333333333335,5.091324491469919,12,789.0,0.23962131989012672,12,789.0
1885.0,7,23.0,0.5111111111111111,5.755678328433628,7,793.0,0.28552564846793466,7,793.0
1890.0,12,76.0,1.7272727272727273,5.546954126964248,12,839.0,0.21289476440966118,12,839.0
1895.0,17,102.0,2.372093023255814,3.5346617701437584,17,821.0,0.09270584900944774,17,821.0
1900.0,15,72.0,1.7142857142857142,3.1564540840989217,15,714.0,0.07667059145194471,15,714.0
1905.0,14,76.0,1.7674418604651163,4.605264783733321,14,609.0,0.161377801879338,14,609.0
1910.0,10,35.0,0.8333333333333334,4.725136480070931,10,639.0,0.22206613345332057,10,639.0
1915.0,7,29.0,0.7631578947368421,4.782946819377787,7,666.0,0.2026064069383945,7,666.0
1920.0,14,86.0,2.324324324324324,3.420813408812235,14,723.0,0.10218255899954051,14,723.0
1925.0,20,172.0,4.526315789473684,1.9877608227321637,20,810.0,0.07420282905298493,20,810.0
1930.0,23,209.0,5.225,1.9507655888661055,23,808.0,0.12423259377274327,23,808.0
1935.0,20,154.0,3.422222222222222,3.571090519346725,20,698.0,0.17642431691469027,20,698.0
1940.0,16,110.0,2.4444444444444446,4.982819422303747,16,583.0,0.18998348829917333,16,583.0
1945.0,9,61.0,1.4523809523809523,4.548689208341202,9,589.0,0.19096619035921672,9,589.0
1950.0,8,29.0,0.7631578947368421,5.1643154681382315,8,617.0,0.2463413205958435,8,617.0
1955.0,13,84.0,2.1538461538461537,4.510249121657893,13,672.0,0.17244577488227406,13,672.0
1960.0,15,106.0,2.5853658536585367,3.112876765622403,15,622.0,0.12137463399943049,15,622.0
1965.0,13,62.0,1.5121951219512195,3.1314264969664594,13,475.0,0.09948339637246659,13,475.0
1970.0,14,56.0,1.3658536585365855,4.8679157964033655,14,414.0,0.1697947790065832,14,414.0
1975.0,9,50.0,1.2820512820512822,6.58416370643868,9,297.0,0.24228933380338824,9,297.0
1980.0,3,35.0,1.0606060606060606,8.270656203477614,3,194.0,0.3958407633348423,3,194.0
1985.0,2,2.0,0.06451612903225806,7.620712210797121,2,169.0,0.46080068542375613,2,169.0
1990.0,6,21.0,0.6774193548387096,6.193371943685374,6,180.0,0.35497293675246455,6,180.0
1995.0,12,70.0,2.0588235294117645,4.106391830858422,12,229.0,0.20899656416136514,12,229.0
2000.0,13,88.0,2.4444444444444446,1.773234678333151,13,233.0,0.08689142524976268,13,233.0
2005.0,13,49.0,1.2894736842105263,2.744940742199594,13,189.0,0.10150673898710319,13,189.0
2010.0,12,44.0,1.1,4.6650428812534726,12,175.0,0.18047503489147887,12,175.0
2015.0,8,22.0,0.5365853658536586,5.347940634033254,8,193.0,0.23942042791821533,8,193.0
2020.0,8,32.0,0.8888888888888888,4.592043934613496,8,228.0,0.21911632766631986,8,228.0
2025.0,14,88.0,2.5142857142857142,3.3706503468017748,14,284.0,0.15813592983872332,14,284.0
2030.0,16,113.0,3.054054054054054,2.4121542595189007,16,307.0,0.12125871408086968,16,307.0
2035.0,13,68.0,1.7435897435897436,3.3099024423177172,13,274.0,0.12255554735517625,13,274.0
2040.0,14,57.0,1.3902439024390243,4.386454874480338,14,263.0,0.1534998736804484,14,263.0
2045.0,9,35.0,0.8974358974358975,4.274143110548011,9,310.0,0.18294100728173482,9,310.0
2050.0,8,41.0,1.1714285714285715,4.160129253966241,8,350.0,0.1472552480556665,8,350.0
2055.0,14,101.0,3.0606060606060606,2.6722284838679613,14,410.0,0.10578996013961241,14,410.0
2060.0,16,126.0,3.7058823529411766,1.0937818936808152,16,431.0,0.06724524386763153,16,431.0
2065.0,14,85.0,2.2972972972972974,2.9037691883044134,14,380.0,0.09108983529419816,14,380.0
2070.0,14,66.0,1.6097560975609757,5.339431823413032,14,347.0,0.22483353474569018,14,347.0
2075.0,7,45.0,1.0975609756097562,7.089362350553998,7,258.0,0.3259973962391359,7,258.0
2080.0,1,2.0,0.05555555555555555,6.916207380832484,1,274.0,0.40122724095059387,1,274.0
2085.0,7,24.0,0.6486486486486487,6.7838984066181665,7,296.0,0.3587144405158714,7,296.0
2090.0,14,76.0,1.9487179487179487,4.98409995355364,14,348.0,0.1905428849544421,14,348.0
2095.0,15,100.0,2.5,3.1398777880534134,15,357.0,0.13828708592168976,15,357.0
2100.0,14,63.0,1.6153846153846154,2.7822365563310973,14,316.0,0.10188443554777843,14,316.0
2105.0,10,51.0,1.2142857142857142,4.840737003169962,10,275.0,0.17728373714987378,10,275.0
2110.0,9,45.0,1.125,6.74732635677274,9,207.0,0.3034674405116353,9,207.0
2115.0,1,2.0,0.05714285714285714,6.779337868335371,1,178.0,0.37587048831546377,1,178.0
2120.0,7,23.0,0.6388888888888888,6.083227352789884,7,191.0,0.27539545475614263,7,191.0
2125.0,13,75.0,2.142857142857143,4.09010550247738,13,243.0,0.19250683465050666,13,243.0
2130.0,18,154.0,4.052631578947368,2.970531256777407,18,323.0,0.1605912326542002,18,323.0
2135.0,25,268.0,6.536585365853658,2.036424183234935,25,438.0,0.10324546338957898,25,438.0
2140.0,33,414.0,9.409090909090908,1.7980293871288973,33,587.0,0.07045162051225155,33,587.0
2145.0,38,597.0,13.568181818181818,1.8309253811160808,38,770.0,0.07060206475039492,38,770.0
2150.0,38,787.0,17.886363636363637,1.7885520360500136,38,960.0,0.068158369916836,38,960.0
2155.0,35,819.0,19.5,0.6390688619313425,35,1036.0,0.009019247807644432,35,1036.0
2160.0,27,618.0,14.714285714285714,2.2986709812768957,27,985.0,0.07213236370541937,27,985.0
2165.0,17,401.0,9.547619047619047,4.696520440352101,17,918.0,0.16693818977194022,17,918.0
2170.0,9,220.0,5.5,6.480807719917742,9,744.0,0.27616528063872764,9,744.0
2175.0,4,8.0,0.23529411764705882,5.568778600197948,4,734.0,0.2896137861064196,4,734.0
2180.0,7,34.0,0.9714285714285714,5.738429566467597,7,741.0,0.27610911010276895,7,741.0
2185.0,14,91.0,2.5277777777777777,4.169087927886511,14,798.0,0.21604829297220254,14,798.0
2190.0,17,113.0,2.8974358974358974,2.2768509001241912,17,778.0,0.10909860919789569,17,778.0
2195.0,14,76.0,1.9487179487179487,2.496286484196744,14,658.0,0.0705266425168281,14,658.0
2200.0,15,72.0,1.7560975609756098,4.470369161665844,15,518.0,0.12047136184221922,15,518.0
2205.0,9,36.0,0.9230769230769231,4.769469847246008,9,557.0,0.1921317888390343,9,557.0
2210.0,8,36.0,1.0285714285714285,4.748589561533329,8,589.0,0.21865708861984992,8,589.0
2215.0,13,92.0,2.5555555555555554,3.7682913948564485,13,647.0,0.17795508004189461,13,647.0
2220.0,19,178.0,4.8108108108108105,2.394600732461606,19,733.0,0.1239806220541535,19,733.0
2225.0,23,214.0,5.219512195121951,2.0066863253338463,23,724.0,0.11925116224594962,23,724.0
2230.0,20,151.0,3.5952380952380953,2.89272991787785,20,592.0,0.12456831302138152,20,592.0
2235.0,17,122.0,2.8372093023255816,4.735286898468393,17,453.0,0.16660653075239198,17,453.0
2240.0,8,68.0,1.7,4.59850366569934,8,482.0,0.1838776479198737,8,482.0
2245.0,7,26.0,0.7428571428571429,4.472387947218823,7,511.0,0.16916589337624885,7,511.0
2250.0,14,82.0,2.342857142857143,3.1000321044663193,14,567.0,0.12065095707448356,14,567.0
2255.0,20,168.0,4.666666666666667,1.7966467205039922,20,653.0,0.07214448716216212,20,653.0
2260.0,23,210.0,5.833333333333333,0.4434436352105988,23,656.0,0.020420997519439904,23,656.0
2265.0,20,156.0,3.9,2.5638829868387445,20,604.0,0.10026232926226403,20,604.0
2270.0,16,134.0,3.268292682926829,5.1215440155083,16,549.0,0.21049386527184563,16,549.0
2275.0,8,83.0,2.1842105263157894,6.672484568642424,8,403.0,0.2968448541599928,8,403.0
2280.0,1,2.0,0.05405405405405406,6.763237864188307,1,420.0,0.3709516132072028,1,420.0
2285.0,7,28.0,0.8235294117647058,5.980129932590658,7,446.0,0.3281172692166897,7,446.0
2290.0,13,83.0,2.2432432432432434,4.1911313201864715,13,501.0,0.21822343450540826,13,501.0
2295.0,17,115.0,3.108108108108108,2.6065166482585815,17,500.0,0.13591806447737734,17,500.0
2300.0,14,73.0,1.697674418604651,3.9944409408273005,14,422.0,0.19595036872850227,14,422.0
2305.0,15,68.0,1.4782608695652173,5.612817254768702,15,350.0,0.25510122196985935,15,350.0
2310.0,8,31.0,0.7209302325581395,4.391499887636228,8,385.0,0.19480300985040666,8,385.0
2315.0,9,36.0,0.9,4.723332131554842,9,427.0,0.230818739006836,9,427.0
2320.0,14,98.0,2.3902439024390243,4.751539228178746,14,489.0,0.19214958306380947,14,489.0
2325.0,19,131.0,2.977272727272727,3.361272950154975,19,492.0,0.1639726329990626,19,492.0
2330.0,17,88.0,2.0952380952380953,3.1620313560416853,17,429.0,0.14082160349618666,17,429.0
2335.0,17,84.0,1.826086956521739,4.847184652804254,17,370.0,0.20585929784224097,17,370.0
2340.0,12,56.0,1.302325581395349,4.470803864611026,12,390.0,0.19736067496236173,12,390.0
2345.0,8,36.0,0.9230769230769231,4.751790029429271,8,411.0,0.21229639038240852,8,411.0
2350.0,13,93.0,2.3846153846153846,4.6567096612394945,13,468.0,0.16502124186952474,13,468.0
2355.0,16,114.0,2.923076923076923,2.994162308138294,16,465.0,0.12482191234331662,16,465.0
2360.0,13,64.0,1.6842105263157894,2.4988351687378403,13,408.0,0.07008159286557118,13,408.0
2365.0,13,59.0,1.4390243902439024,4.572407782209576,13,360.0,0.16644533439518341,13,360.0
2370.0,8,34.0,0.8292682926829268,5.603945398111063,8,343.0,0.28164934849473766,8,343.0
2375.0,5,18.0,0.4864864864864865,5.41593695299952,5,369.0,0.26062809634856393,5,369.0
2380.0,13,66.0,1.9411764705882353,3.40766956774428,13,417.0,0.1298387705776732,13,417.0
2385.0,14,86.0,2.2051282051282053,3.081744552414437,14,413.0,0.15985451162057113,14,413.0
2390.0,10,45.0,1.0714285714285714,4.0030945776422096,10,336.0,0.179072390065738,10,336.0
2395.0,9,28.0,0.6511627906976745,4.8796830630667305,9,272.0,0.19612194420267573,9,272.0
2400.0,9,30.0,0.6976744186046512,6.8945703613701435,9,184.0,0.2995454873068201,9,184.0
2405.0,2,3.0,0.07894736842105263,6.4070022783616425,2,193.0,0.32738180037856957,2,193.0
2410.0,8,31.0,0.8857142857142857,5.609120896816331,8,214.0,0.28087801391677336,8,214.0
2415.0,13,86.0,2.263157894736842,4.378392644988945,13,269.0,0.2141246384423729,13,269.0
2420.0,16,109.0,2.658536585365854,3.451670085465282,16,291.0,0.17383013697595776,16,291.0
2425.0,14,73.0,1.7380952380952381,3.413469305850467,14,262.0,0.15564325187991157,14,262.0
2430.0,13,68.0,1.5454545454545454,4.6931052089851635,13,236.0,0.16810627167856795,13,236.0
2435.0,12,70.0,1.7073170731707317,6.483519628193337,12,222.0,0.2705962145117623,12,222.0
2440.0,3,7.0,0.19444444444444445,5.684422310252376,3,230.0,0.30297181515382965,3,230.0
2445.0,8,29.0,0.8285714285714286,5.883848749177667,8,236.0,0.29340453780736564,8,236.0
2450.0,14,86.0,2.263157894736842,4.778523038641372,14,293.0,0.22534821452157844,14,293.0
2455.0,17,118.0,2.95,3.274666496485758,17,326.0,0.1699447194704452,17,326.0
2460.0,14,83.0,1.9761904761904763,3.3659832705184436,14,299.0,0.14945670156671492,14,299.0
2465.0,16,78.0,1.813953488372093,4.287184675515801,16,288.0,0.16278898377118023,16,288.0
2470.0,10,46.0,1.069767441860465,4.623639419617666,10,316.0,0.2184821755726706,10,316.0
2475.0,8,29.0,0.7435897435897436,5.235213300524364,8,343.0,0.23080633487941754,8,343.0
2480.0,15,88.0,2.2,4.577825133254359,15,402.0,0.18132087802010943,15,402.0
2485.0,22,179.0,4.475,2.6896958646132156,22,493.0,0.1297577588557126,22,493.0
2490.0,27,300.0,7.142857142857143,2.143984980013624,27,614.0,0.10952472724873086,27,614.0
2495.0,33,451.0,10.488372093023257,1.5799037187376759,33,767.0,0.04839419227974659,33,767.0
2500.0,38,634.0,14.744186046511627,1.5648580752756063,38,950.0,0.00013490974914010138,38,950.0
2505.0,34,682.0,16.634146341463413,1.3382474700747093,34,1029.0,0.035220627533536684,34,1029.0
2510.0,24,507.0,11.790697674418604,3.6942931755732613,24,968.0,0.15385307487970404,24,968.0
2515.0,15,337.0,7.659090909090909,5.8529579669641985,15,828.0,0.27868966316400046,15,828.0
2520.0,8,175.0,4.166666666666667,5.4050494436026675,8,830.0,0.2834947002103661,8,830.0
2525.0,7,24.0,0.6,6.027057239651895,7,862.0,0.2812691426812367,7,862.0
2530.0,13,76.0,1.9487179487179487,4.733028368798671,13,914.0,0.21478641678086613,13,914.0
2535.0,15,100.0,2.7777777777777777,2.152241626086661,15,886.0,0.12222929842524097,15,886.0
2540.0,14,67.0,1.7179487179487178,2.4751785707850167,14,756.0,0.07618715726273946,14,756.0
2545.0,13,68.0,1.619047619047619,5.076139687352799,13,585.0,0.1889462817061313,13,585.0
2550.0,8,37.0,0.9024390243902439,5.331335451260815,8,571.0,0.22645698878882872,8,571.0
2555.0,8,26.0,0.7027027027027027,5.400598010403449,8,601.0,0.23342781965935838,8,601.0
2560.0,14,85.0,2.4285714285714284,3.6835636695143577,14,660.0,0.16851458827033186,14,660.0
2565.0,16,112.0,3.027027027027027,2.1461384922610396,16,625.0,0.11289213100047177,16,625.0
2570.0,14,71.0,1.868421052631579,2.849452605900032,14,503.0,0.10356880997357415,14,503.0
2575.0,13,64.0,1.5609756097560976,4.926148612306404,13,387.0,0.1867916534931957,13,387.0
2580.0,9,46.0,1.1794871794871795,6.635459043445683,9,228.0,0.25938084872275335,9,228.0
2585.0,1,1.0,0.029411764705882353,6.333215095646017,1,226.0,0.3300749593754733,1,226.0
2590.0,7,22.0,0.6470588235294118,5.591543761049691,7,247.0,0.3061234774667514,7,247.0
2595.0,13,76.0,2.054054054054054,4.667053975320203,13,301.0,0.2874121522141974,13,301.0
2600.0,17,104.0,2.6,2.673266493953226,17,322.0,0.16643949609042039,17,322.0
2605.0,15,67.0,1.5227272727272727,3.1569864460399804,15,286.0,0.11987053552658607,15,286.0
2610.0,17,84.0,1.826086956521739,4.398161660149106,17,267.0,0.17239245367965936,17,267.0
2615.0,11,53.0,1.1777777777777778,4.508870037704371,11,292.0,0.21653823222383498,11,292.0
2620.0,6,19.0,0.4523809523809524,5.329519210365599,6,291.0,0.24594338673771493,6,291.0
2625.0,12,66.0,1.6097560975609757,4.778476624755561,12,338.0,0.17757420028381307,12,338.0
2630.0,14,89.0,2.1707317073170733,2.97016590533751,14,352.0,0.09234894894477248,14,352.0
2635.0,12,58.0,1.45,3.4405875735510802,12,309.0,0.11331339322701367,12,309.0
2640.0,12,53.0,1.358974358974359,4.695873056263003,12,273.0,0.16822988154252133,12,273.0
2645.0,8,20.0,0.5263157894736842,4.865214630545879,8,290.0,0.17668462384772582,8,290.0
2650.0,7,29.0,0.8787878787878788,4.194917026897322,7,321.0,0.19740554413394823,7,321.0
2655.0,14,88.0,2.3783783783783785,3.4836832720506496,14,380.0,0.18919060909996754,14,380.0
2660.0,17,119.0,3.2162162162162162,2.5096185390620374,17,400.0,0.1718167911035781,17,400.0
2665.0,15,78.0,1.9024390243902438,2.896126481294767,15,364.0,0.12479318288033191,15,364.0
2670.0,15,74.0,1.7209302325581395,4.422619744789608,15,332.0,0.1696059715338778,15,332.0
2675.0,7,30.0,0.7142857142857143,4.9528937727873155,7,316.0,0.19723052146664102,7,316.0
2680.0,6,20.0,0.5263157894736842,5.524178801121495,6,330.0,0.2513705975313122,6,330.0
2685.0,11,62.0,1.6756756756756757,4.292852632918085,11,372.0,0.2167812259958129,11,372.0
2690.0,18,137.0,3.341463414634146,2.977332984506342,18,447.0,0.13234583426927998,18,447.0
2695.0,22,171.0,3.8863636363636362,2.9642722997035365,22,470.0,0.1690478475726125,22,470.0
2700.0,19,122.0,2.772727272727273,3.219544789916569,19,419.0,0.14936116049971476,19,419.0
2705.0,20,118.0,2.5106382978723403,4.985005436583118,20,405.0,0.22101232278724778,20,405.0
2710.0,9,58.0,1.288888888888889,5.091838239107679,9,404.0,0.2421574642032093,9,404.0
2715.0,6,16.0,0.4,5.159488151613729,6,415.0,0.23642752897648703,6,415.0
2720.0,11,61.0,1.605263157894737,4.868157549642987,11,459.0,0.14801372517230274,11,459.0
2725.0,15,84.0,2.1,3.7511250708957107,15,456.0,0.13042849886363167,15,456.0
2730.0,11,48.0,1.2307692307692308,3.4926054037467575,11,388.0,0.11088546859495728,11,388.0
2735.0,8,32.0,0.8421052631578947,4.955240487949408,8,294.0,0.1537982634753868,8,294.0
2740.0,7,10.0,0.2702702702702703,4.717712258018486,7,324.0,0.17141133567213823,7,324.0
2745.0,7,24.0,0.75,3.9299166443845976,7,356.0,0.19994643353825783,7,356.0
2750.0,13,79.0,2.5483870967741935,2.504270998645962,13,412.0,0.15433394807121578,13,412.0
2755.0,15,104.0,2.9714285714285715,1.9430444880085933,15,413.0,0.12635134215545285,15,413.0
2760.0,13,72.0,1.8,3.208306529314774,13,346.0,0.14460678996450785,13,346.0
2765.0,12,49.0,1.1395348837209303,4.872695196487538,12,295.0,0.20479154140338246,12,295.0
2770.0,10,55.0,1.375,6.2622877803663,10,199.0,0.2846290136749814,10,199.0
2775.0,2,2.0,0.05405405405405406,5.97108589028218,2,199.0,0.29602529584086584,2,199.0
2780.0,7,27.0,0.7941176470588235,5.839469079812885,7,223.0,0.24663357718413662,7,223.0
2785.0,13,83.0,2.59375,3.5447975508349074,13,279.0,0.14714015738806024,13,279.0
2790.0,16,108.0,3.085714285714286,2.6289883584112963,16,306.0,0.12305978851235905,16,306.0
2795.0,12,67.0,1.763157894736842,3.290912662760769,12,280.0,0.13848640966381837,12,280.0
2800.0,12,51.0,1.275,5.16346341680889,12,253.0,0.1999671283546429,12,253.0
2805.0,10,42.0,1.105263157894737,5.312753555869191,10,282.0,0.17543867758018794,10,282.0
2810.0,8,34.0,0.9714285714285714,4.723313326596736,8,324.0,0.23306762178457083,8,324.0
2815.0,14,90.0,2.6470588235294117,3.0387609925429793,14,380.0,0.19766050747214833,14,380.0
2820.0,17,114.0,3.0,2.3634413550641318,17,397.0,0.15990761443778875,17,397.0
2825.0,15,74.0,1.8048780487804879,3.0358172470111886,15,352.0,0.12900417182027327,15,352.0
2830.0,14,65.0,1.4444444444444444,4.929902846233694,14,294.0,0.1677144400124968,14,294.0
2835.0,10,38.0,0.926829268292683,4.478553289387591,10,338.0,0.19982995723904423,10,338.0
2840.0,7,31.0,0.8378378378378378,4.650098708894953,7,358.0,0.1815931872714316,7,358.0
2845.0,15,92.0,2.4210526315789473,4.126291316281787,15,419.0,0.14849464810179508,15,419.0
2850.0,16,124.0,3.263157894736842,2.564955429818302,16,434.0,0.1070056334465611,16,434.0
2855.0,13,79.0,2.0789473684210527,2.7976384011013793,13,389.0,0.09904353234526542,13,389.0
2860.0,13,57.0,1.3255813953488371,5.509361127151657,13,289.0,0.21576785116881175,13,289.0
2865.0,7,28.0,0.7,5.656979889131721,7,328.0,0.31377631637017667,7,328.0
2870.0,6,21.0,0.5384615384615384,5.903191285666611,6,356.0,0.319095290382973,6,356.0
2875.0,12,70.0,1.8421052631578947,4.563333721016994,12,405.0,0.23188213813081746,12,405.0
2880.0,14,89.0,2.225,3.0170233463230547,14,399.0,0.13273543656253495,14,399.0
